movej(p[0.456814372655111, 0.0621033580446675, 0.418096792646594, -1.192, 0.952, -1.048], a = 0.2, v = 0.2, t = 0.1)
movej(p[0.4567407853917, 0.0620984923048442, 0.418066896220711, -1.192, 0.952, -1.048], a = 0.2, v = 0.2, t = 0.1)
movej(p[0.456755940546279, 0.0620972527982819, 0.418056949996947, -1.192, 0.952, -1.048], a = 0.2, v = 0.2, t = 0.1)
movej(p[0.456772812927056, 0.0620984678323315, 0.418048042365772, -1.192, 0.952, -1.048], a = 0.2, v = 0.2, t = 0.1)
movej(p[0.456791383599273, 0.0621009998481975, 0.418040770806442, -1.192, 0.952, -1.048], a = 0.2, v = 0.2, t = 0.1)
movej(p[0.456810600194572, 0.062103566603832, 0.418036889250876, -1.192, 0.952, -1.048], a = 0.2, v = 0.2, t = 0.1)
movej(p[0.456828670713338, 0.0621048293265484, 0.418038376492916, -1.192, 0.952, -1.048], a = 0.2, v = 0.2, t = 0.1)
movej(p[0.456844685563095, 0.0621037495016176, 0.418045373761766, -1.192, 0.952, -1.048], a = 0.2, v = 0.2, t = 0.1)
movej(p[0.456859687140141, 0.0621008635825249, 0.418054418301064, -1.192, 0.952, -1.048], a = 0.2, v = 0.2, t = 0.1)
movej(p[0.456873499377363, 0.0620978160113995, 0.418062608657476, -1.192, 0.952, -1.048], a = 0.2, v = 0.2, t = 0.1)
movej(p[0.456885851106049, 0.0620962490114875, 0.418067877447066, -1.192, 0.952, -1.048], a = 0.2, v = 0.2, t = 0.1)
movej(p[0.456896131314818, 0.0620971021175995, 0.418070045481576, -1.192, 0.952, -1.048], a = 0.2, v = 0.2, t = 0.1)
movej(p[0.456904359948106, 0.062100039705671, 0.418067297738222, -1.192, 0.952, -1.048], a = 0.2, v = 0.2, t = 0.1)
movej(p[0.456910817204016, 0.0621044818410587, 0.418061390967081, -1.192, 0.952, -1.048], a = 0.2, v = 0.2, t = 0.1)
movej(p[0.456915194966207, 0.0621086828380339, 0.418055585990543, -1.192, 0.952, -1.048], a = 0.2, v = 0.2, t = 0.1)
movej(p[0.456918867253457, 0.0621121959772569, 0.418050045668156, -1.192, 0.952, -1.048], a = 0.2, v = 0.2, t = 0.1)
movej(p[0.456922286186486, 0.0621157506737765, 0.418045603346511, -1.192, 0.952, -1.048], a = 0.2, v = 0.2, t = 0.1)
movej(p[0.456925293112218, 0.0621186690010701, 0.418044109377151, -1.192, 0.952, -1.048], a = 0.2, v = 0.2, t = 0.1)
movej(p[0.456927519254949, 0.0621209615477441, 0.418047206917512, -1.192, 0.952, -1.048], a = 0.2, v = 0.2, t = 0.1)
movej(p[0.456928461655044, 0.062122589728823, 0.418051571688003, -1.192, 0.952, -1.048], a = 0.2, v = 0.2, t = 0.1)
movej(p[0.456929752037664, 0.0621244506903023, 0.418053960614763, -1.192, 0.952, -1.048], a = 0.2, v = 0.2, t = 0.1)
movej(p[0.456931923370498, 0.0621253690362382, 0.41805310954281, -1.192, 0.952, -1.048], a = 0.2, v = 0.2, t = 0.1)
movej(p[0.456934963832195, 0.0621247755889879, 0.418050937954905, -1.192, 0.952, -1.048], a = 0.2, v = 0.2, t = 0.1)
movej(p[0.456938347650796, 0.0621232636742136, 0.418048664757731, -1.192, 0.952, -1.048], a = 0.2, v = 0.2, t = 0.1)
movej(p[0.456942300855392, 0.062120932956656, 0.418044170812128, -1.192, 0.952, -1.048], a = 0.2, v = 0.2, t = 0.1)
movej(p[0.456947646262095, 0.0621179838042698, 0.418037160516458, -1.192, 0.952, -1.048], a = 0.2, v = 0.2, t = 0.1)
movej(p[0.45695510777492, 0.062115341116368, 0.418025929621257, -1.192, 0.952, -1.048], a = 0.2, v = 0.2, t = 0.1)
movej(p[0.456964031622128, 0.0621135174083961, 0.418013870732077, -1.192, 0.952, -1.048], a = 0.2, v = 0.2, t = 0.1)
movej(p[0.456974277233098, 0.0621119002327282, 0.418001249694374, -1.192, 0.952, -1.048], a = 0.2, v = 0.2, t = 0.1)
movej(p[0.456983619602732, 0.0621103244130964, 0.41799041012482, -1.192, 0.952, -1.048], a = 0.2, v = 0.2, t = 0.1)
movej(p[0.45699087804988, 0.0621083253232275, 0.417982963206351, -1.192, 0.952, -1.048], a = 0.2, v = 0.2, t = 0.1)
movej(p[0.456995540344041, 0.0621077238672134, 0.417979966281957, -1.192, 0.952, -1.048], a = 0.2, v = 0.2, t = 0.1)
movej(p[0.456999545556852, 0.0621083707704377, 0.417979897379474, -1.192, 0.952, -1.048], a = 0.2, v = 0.2, t = 0.1)
movej(p[0.457003475403586, 0.0621103137228431, 0.417980716067817, -1.192, 0.952, -1.048], a = 0.2, v = 0.2, t = 0.1)
movej(p[0.457006226179229, 0.0621122598078659, 0.417978922598709, -1.192, 0.952, -1.048], a = 0.2, v = 0.2, t = 0.1)
movej(p[0.457006149410271, 0.0621131566053334, 0.417973323281712, -1.192, 0.952, -1.048], a = 0.2, v = 0.2, t = 0.1)
movej(p[0.457002808604851, 0.0621133219742227, 0.417964131624502, -1.192, 0.952, -1.048], a = 0.2, v = 0.2, t = 0.1)
movej(p[0.456997020502465, 0.0621135138747674, 0.41795352041397, -1.192, 0.952, -1.048], a = 0.2, v = 0.2, t = 0.1)
movej(p[0.456990464694777, 0.0621147721563845, 0.417941368130442, -1.192, 0.952, -1.048], a = 0.2, v = 0.2, t = 0.1)
movej(p[0.456984141629774, 0.062117388696851, 0.417929508115183, -1.192, 0.952, -1.048], a = 0.2, v = 0.2, t = 0.1)
movej(p[0.456977841746871, 0.0621206094091651, 0.417919366934404, -1.192, 0.952, -1.048], a = 0.2, v = 0.2, t = 0.1)
movej(p[0.45697112224401, 0.0621221564113, 0.417912458195322, -1.192, 0.952, -1.048], a = 0.2, v = 0.2, t = 0.1)
movej(p[0.456964281282692, 0.0621219406753273, 0.417905198337731, -1.192, 0.952, -1.048], a = 0.2, v = 0.2, t = 0.1)
movej(p[0.456958565641615, 0.0621198607069314, 0.417894700629955, -1.192, 0.952, -1.048], a = 0.2, v = 0.2, t = 0.1)
movej(p[0.456956383608929, 0.0621174136695069, 0.417879914404128, -1.192, 0.952, -1.048], a = 0.2, v = 0.2, t = 0.1)
movej(p[0.456959315807669, 0.0621147450523609, 0.417864903144185, -1.192, 0.952, -1.048], a = 0.2, v = 0.2, t = 0.1)
movej(p[0.456967455654695, 0.0621121237274624, 0.417854053419988, -1.192, 0.952, -1.048], a = 0.2, v = 0.2, t = 0.1)
movej(p[0.456978113432535, 0.0621096085017091, 0.417849390230959, -1.192, 0.952, -1.048], a = 0.2, v = 0.2, t = 0.1)
movej(p[0.45698947841106, 0.0621072423138298, 0.417848462703036, -1.192, 0.952, -1.048], a = 0.2, v = 0.2, t = 0.1)
movej(p[0.457000121483041, 0.0621032071921756, 0.417849412640425, -1.192, 0.952, -1.048], a = 0.2, v = 0.2, t = 0.1)
movej(p[0.457010369942898, 0.0620980879183357, 0.41785183587626, -1.192, 0.952, -1.048], a = 0.2, v = 0.2, t = 0.1)
movej(p[0.457020455132202, 0.0620932292685477, 0.4178577456661, -1.192, 0.952, -1.048], a = 0.2, v = 0.2, t = 0.1)
movej(p[0.457031048690727, 0.0620917422825565, 0.417867264471037, -1.192, 0.952, -1.048], a = 0.2, v = 0.2, t = 0.1)
movej(p[0.457041588522196, 0.0620929381978194, 0.417881632349109, -1.192, 0.952, -1.048], a = 0.2, v = 0.2, t = 0.1)
movej(p[0.457053467651691, 0.0620949142637887, 0.417897645895335, -1.192, 0.952, -1.048], a = 0.2, v = 0.2, t = 0.1)
movej(p[0.457066691503537, 0.0620961290630115, 0.417913640766957, -1.192, 0.952, -1.048], a = 0.2, v = 0.2, t = 0.1)
movej(p[0.457081167847418, 0.0620957785221651, 0.417928550548644, -1.192, 0.952, -1.048], a = 0.2, v = 0.2, t = 0.1)
movej(p[0.457095204803063, 0.0620941737047184, 0.417942307367977, -1.192, 0.952, -1.048], a = 0.2, v = 0.2, t = 0.1)
movej(p[0.45710799541334, 0.0620886546647022, 0.417953248706197, -1.192, 0.952, -1.048], a = 0.2, v = 0.2, t = 0.1)
movej(p[0.457118877352447, 0.0620770087001557, 0.417961274540488, -1.192, 0.952, -1.048], a = 0.2, v = 0.2, t = 0.1)
movej(p[0.457126413843012, 0.0620603883576161, 0.417965271862195, -1.192, 0.952, -1.048], a = 0.2, v = 0.2, t = 0.1)
movej(p[0.457129522695587, 0.0620423800497294, 0.417965933750193, -1.192, 0.952, -1.048], a = 0.2, v = 0.2, t = 0.1)
movej(p[0.457127986558946, 0.0620259303736683, 0.417964631291478, -1.192, 0.952, -1.048], a = 0.2, v = 0.2, t = 0.1)
movej(p[0.457122449310166, 0.0620114873585529, 0.41796225436987, -1.192, 0.952, -1.048], a = 0.2, v = 0.2, t = 0.1)
movej(p[0.457113983873291, 0.0619985190496796, 0.417956618273217, -1.192, 0.952, -1.048], a = 0.2, v = 0.2, t = 0.1)
movej(p[0.457102656302766, 0.0619856597294193, 0.417948048272433, -1.192, 0.952, -1.048], a = 0.2, v = 0.2, t = 0.1)
movej(p[0.457088672567218, 0.0619723679655822, 0.417938404430449, -1.192, 0.952, -1.048], a = 0.2, v = 0.2, t = 0.1)
movej(p[0.457070691080631, 0.0619580341247113, 0.417928795846004, -1.192, 0.952, -1.048], a = 0.2, v = 0.2, t = 0.1)
movej(p[0.457047810497459, 0.0619418440239758, 0.417918329906349, -1.192, 0.952, -1.048], a = 0.2, v = 0.2, t = 0.1)
movej(p[0.457020664857701, 0.0619247343927842, 0.417907374427052, -1.192, 0.952, -1.048], a = 0.2, v = 0.2, t = 0.1)
movej(p[0.456990165693858, 0.0619078510731827, 0.417897960170411, -1.192, 0.952, -1.048], a = 0.2, v = 0.2, t = 0.1)
movej(p[0.456957517937786, 0.0618940991338521, 0.417890699230522, -1.192, 0.952, -1.048], a = 0.2, v = 0.2, t = 0.1)
movej(p[0.456925636979577, 0.0618841160058738, 0.417884080471313, -1.192, 0.952, -1.048], a = 0.2, v = 0.2, t = 0.1)
movej(p[0.456897031838655, 0.0618786309263137, 0.417876294299784, -1.192, 0.952, -1.048], a = 0.2, v = 0.2, t = 0.1)
movej(p[0.456871619809172, 0.0618766825090058, 0.417867401274848, -1.192, 0.952, -1.048], a = 0.2, v = 0.2, t = 0.1)
movej(p[0.456849345092563, 0.0618763757697795, 0.417859215242838, -1.192, 0.952, -1.048], a = 0.2, v = 0.2, t = 0.1)
movej(p[0.456832895583642, 0.0618766876655569, 0.417852827788081, -1.192, 0.952, -1.048], a = 0.2, v = 0.2, t = 0.1)
movej(p[0.456824301486719, 0.0618768931674454, 0.41784743838477, -1.192, 0.952, -1.048], a = 0.2, v = 0.2, t = 0.1)
movej(p[0.456821917778595, 0.0618764495694565, 0.417844658074463, -1.192, 0.952, -1.048], a = 0.2, v = 0.2, t = 0.1)
movej(p[0.456823134323314, 0.061875277672783, 0.417844003754866, -1.192, 0.952, -1.048], a = 0.2, v = 0.2, t = 0.1)
movej(p[0.456826441539809, 0.0618754535413437, 0.417844276427393, -1.192, 0.952, -1.048], a = 0.2, v = 0.2, t = 0.1)
movej(p[0.456831663027113, 0.0618786213373302, 0.417844278405362, -1.192, 0.952, -1.048], a = 0.2, v = 0.2, t = 0.1)
movej(p[0.456838777410842, 0.0618842330070128, 0.417846350218466, -1.192, 0.952, -1.048], a = 0.2, v = 0.2, t = 0.1)
movej(p[0.456847501075559, 0.0618901736264886, 0.417850748109113, -1.192, 0.952, -1.048], a = 0.2, v = 0.2, t = 0.1)
movej(p[0.456856407219609, 0.0618955316595039, 0.417856966318773, -1.192, 0.952, -1.048], a = 0.2, v = 0.2, t = 0.1)
movej(p[0.456864758243346, 0.0619007917045234, 0.417862778378472, -1.192, 0.952, -1.048], a = 0.2, v = 0.2, t = 0.1)
movej(p[0.45687243071171, 0.0619062995993816, 0.417866325254058, -1.192, 0.952, -1.048], a = 0.2, v = 0.2, t = 0.1)
movej(p[0.45688057318197, 0.0619110961764218, 0.417865535258632, -1.192, 0.952, -1.048], a = 0.2, v = 0.2, t = 0.1)
movej(p[0.456890143437955, 0.0619153328059797, 0.41785881511188, -1.192, 0.952, -1.048], a = 0.2, v = 0.2, t = 0.1)
movej(p[0.456901128657949, 0.0619197377873298, 0.417844518638609, -1.192, 0.952, -1.048], a = 0.2, v = 0.2, t = 0.1)
movej(p[0.456912564825458, 0.0619249486112319, 0.417825540837736, -1.192, 0.952, -1.048], a = 0.2, v = 0.2, t = 0.1)
movej(p[0.456922044635503, 0.0619297067258602, 0.417807245188453, -1.192, 0.952, -1.048], a = 0.2, v = 0.2, t = 0.1)
movej(p[0.45692794505465, 0.061933168555007, 0.417792749945825, -1.192, 0.952, -1.048], a = 0.2, v = 0.2, t = 0.1)
movej(p[0.456928692511928, 0.0619345289676385, 0.41778078597612, -1.192, 0.952, -1.048], a = 0.2, v = 0.2, t = 0.1)
movej(p[0.456922641327883, 0.0619326562511659, 0.417769549397207, -1.192, 0.952, -1.048], a = 0.2, v = 0.2, t = 0.1)
movej(p[0.456910085882419, 0.0619268494717953, 0.417757630852391, -1.192, 0.952, -1.048], a = 0.2, v = 0.2, t = 0.1)
movej(p[0.456893074600142, 0.0619168045964716, 0.41774597909587, -1.192, 0.952, -1.048], a = 0.2, v = 0.2, t = 0.1)
movej(p[0.456874435669193, 0.0619050008687314, 0.417733078333354, -1.192, 0.952, -1.048], a = 0.2, v = 0.2, t = 0.1)
movej(p[0.456855184013494, 0.0618939359512247, 0.41771974450523, -1.192, 0.952, -1.048], a = 0.2, v = 0.2, t = 0.1)
movej(p[0.456835263389682, 0.0618869325012423, 0.417705793874696, -1.192, 0.952, -1.048], a = 0.2, v = 0.2, t = 0.1)
movej(p[0.456813481646978, 0.0618846160811595, 0.417691863047773, -1.192, 0.952, -1.048], a = 0.2, v = 0.2, t = 0.1)
movej(p[0.456789879152659, 0.0618850500836098, 0.417678365986285, -1.192, 0.952, -1.048], a = 0.2, v = 0.2, t = 0.1)
movej(p[0.456765023203712, 0.0618858450945081, 0.417667975808347, -1.192, 0.952, -1.048], a = 0.2, v = 0.2, t = 0.1)
movej(p[0.456740524758077, 0.0618861967538845, 0.41766199174625, -1.192, 0.952, -1.048], a = 0.2, v = 0.2, t = 0.1)
movej(p[0.456718016969425, 0.0618874434612361, 0.417661073209486, -1.192, 0.952, -1.048], a = 0.2, v = 0.2, t = 0.1)
movej(p[0.456699957816971, 0.0618914501786317, 0.41766174156892, -1.192, 0.952, -1.048], a = 0.2, v = 0.2, t = 0.1)
movej(p[0.456687560187362, 0.0618983739444344, 0.417662371553211, -1.192, 0.952, -1.048], a = 0.2, v = 0.2, t = 0.1)
movej(p[0.4566798793071, 0.0619065422120142, 0.417664462850929, -1.192, 0.952, -1.048], a = 0.2, v = 0.2, t = 0.1)
movej(p[0.456675335083135, 0.0619126039153209, 0.417669182004092, -1.192, 0.952, -1.048], a = 0.2, v = 0.2, t = 0.1)
movej(p[0.456673027001496, 0.0619161950661136, 0.417674800348433, -1.192, 0.952, -1.048], a = 0.2, v = 0.2, t = 0.1)
movej(p[0.456673479711514, 0.0619185303313115, 0.417678760300843, -1.192, 0.952, -1.048], a = 0.2, v = 0.2, t = 0.1)
movej(p[0.456677798667363, 0.0619198704198703, 0.417680772317003, -1.192, 0.952, -1.048], a = 0.2, v = 0.2, t = 0.1)
movej(p[0.456685536637773, 0.0619209596990039, 0.417681079031705, -1.192, 0.952, -1.048], a = 0.2, v = 0.2, t = 0.1)
movej(p[0.456695725428747, 0.0619225537938799, 0.417682114905255, -1.192, 0.952, -1.048], a = 0.2, v = 0.2, t = 0.1)
movej(p[0.456705692403683, 0.061925017920107, 0.417685489949191, -1.192, 0.952, -1.048], a = 0.2, v = 0.2, t = 0.1)
movej(p[0.456714882081663, 0.0619274365074064, 0.417691335818424, -1.192, 0.952, -1.048], a = 0.2, v = 0.2, t = 0.1)
movej(p[0.456723974115031, 0.0619297736004705, 0.417697496765774, -1.192, 0.952, -1.048], a = 0.2, v = 0.2, t = 0.1)
movej(p[0.456733398062579, 0.0619331210059914, 0.417704212109838, -1.192, 0.952, -1.048], a = 0.2, v = 0.2, t = 0.1)
movej(p[0.456744816696126, 0.0619384360055803, 0.417712004205658, -1.192, 0.952, -1.048], a = 0.2, v = 0.2, t = 0.1)
movej(p[0.456758678695109, 0.0619452689110968, 0.417719258930148, -1.192, 0.952, -1.048], a = 0.2, v = 0.2, t = 0.1)
movej(p[0.456774204778376, 0.061952015258407, 0.417721450265439, -1.192, 0.952, -1.048], a = 0.2, v = 0.2, t = 0.1)
movej(p[0.456790042162979, 0.0619559051654818, 0.417717337629072, -1.192, 0.952, -1.048], a = 0.2, v = 0.2, t = 0.1)
movej(p[0.456805335650189, 0.0619568458578836, 0.417709598413817, -1.192, 0.952, -1.048], a = 0.2, v = 0.2, t = 0.1)
movej(p[0.456820544255388, 0.061956406938894, 0.417702262020424, -1.192, 0.952, -1.048], a = 0.2, v = 0.2, t = 0.1)
movej(p[0.456834063703368, 0.0619543852575962, 0.417696314456886, -1.192, 0.952, -1.048], a = 0.2, v = 0.2, t = 0.1)
movej(p[0.456844459057833, 0.0619479630887912, 0.417691709327855, -1.192, 0.952, -1.048], a = 0.2, v = 0.2, t = 0.1)
movej(p[0.456851687734929, 0.0619384066012061, 0.417687331771291, -1.192, 0.952, -1.048], a = 0.2, v = 0.2, t = 0.1)
movej(p[0.456856174146118, 0.0619282052524922, 0.417683010391412, -1.192, 0.952, -1.048], a = 0.2, v = 0.2, t = 0.1)
movej(p[0.45685779489406, 0.0619190622643311, 0.417676761253744, -1.192, 0.952, -1.048], a = 0.2, v = 0.2, t = 0.1)
movej(p[0.456854265899154, 0.0619104812568084, 0.41766910354646, -1.192, 0.952, -1.048], a = 0.2, v = 0.2, t = 0.1)
movej(p[0.456844872174215, 0.0619023207099888, 0.417660415332295, -1.192, 0.952, -1.048], a = 0.2, v = 0.2, t = 0.1)
movej(p[0.456831260689011, 0.0618946913900887, 0.417649784807312, -1.192, 0.952, -1.048], a = 0.2, v = 0.2, t = 0.1)
movej(p[0.456815205429302, 0.0618885606246392, 0.417637679934092, -1.192, 0.952, -1.048], a = 0.2, v = 0.2, t = 0.1)
movej(p[0.456797721177471, 0.0618856841741269, 0.417623821963954, -1.192, 0.952, -1.048], a = 0.2, v = 0.2, t = 0.1)
movej(p[0.456779842140873, 0.0618869188194147, 0.417611300652827, -1.192, 0.952, -1.048], a = 0.2, v = 0.2, t = 0.1)
movej(p[0.456763789869829, 0.0618907036122815, 0.417599827177535, -1.192, 0.952, -1.048], a = 0.2, v = 0.2, t = 0.1)
movej(p[0.456750412412507, 0.0618954932127531, 0.417588604266062, -1.192, 0.952, -1.048], a = 0.2, v = 0.2, t = 0.1)
movej(p[0.456740890122028, 0.0618993583292497, 0.417576917190829, -1.192, 0.952, -1.048], a = 0.2, v = 0.2, t = 0.1)
movej(p[0.456734592312959, 0.0619015738464168, 0.417562881435822, -1.192, 0.952, -1.048], a = 0.2, v = 0.2, t = 0.1)
movej(p[0.456730105224214, 0.0619007150442529, 0.417548296762276, -1.192, 0.952, -1.048], a = 0.2, v = 0.2, t = 0.1)
movej(p[0.456727202963973, 0.0618976555159664, 0.417533199677619, -1.192, 0.952, -1.048], a = 0.2, v = 0.2, t = 0.1)
movej(p[0.456726011327693, 0.0618931027468961, 0.417517856313393, -1.192, 0.952, -1.048], a = 0.2, v = 0.2, t = 0.1)
movej(p[0.456727232754706, 0.0618882938735748, 0.41750210832446, -1.192, 0.952, -1.048], a = 0.2, v = 0.2, t = 0.1)
movej(p[0.45673162787334, 0.0618839758138796, 0.417487937234535, -1.192, 0.952, -1.048], a = 0.2, v = 0.2, t = 0.1)
movej(p[0.456739752241395, 0.0618807090994597, 0.417478964479907, -1.192, 0.952, -1.048], a = 0.2, v = 0.2, t = 0.1)
movej(p[0.456750459893561, 0.0618791253351857, 0.417474435723256, -1.192, 0.952, -1.048], a = 0.2, v = 0.2, t = 0.1)
movej(p[0.456761514165339, 0.0618787283172283, 0.417472751237517, -1.192, 0.952, -1.048], a = 0.2, v = 0.2, t = 0.1)
movej(p[0.456770451337115, 0.0618787086382703, 0.41747298377652, -1.192, 0.952, -1.048], a = 0.2, v = 0.2, t = 0.1)
movej(p[0.45677822701754, 0.0618778374790376, 0.417472782102229, -1.192, 0.952, -1.048], a = 0.2, v = 0.2, t = 0.1)
movej(p[0.456785678423918, 0.061875965786956, 0.417470206660183, -1.192, 0.952, -1.048], a = 0.2, v = 0.2, t = 0.1)
movej(p[0.456791652075958, 0.0618745118548484, 0.417465727827552, -1.192, 0.952, -1.048], a = 0.2, v = 0.2, t = 0.1)
movej(p[0.456795788416765, 0.0618746653067827, 0.417461445438238, -1.192, 0.952, -1.048], a = 0.2, v = 0.2, t = 0.1)
movej(p[0.456799650489378, 0.0618761104284954, 0.417458705313539, -1.192, 0.952, -1.048], a = 0.2, v = 0.2, t = 0.1)
movej(p[0.456806446533955, 0.0618772032777219, 0.417455935362516, -1.192, 0.952, -1.048], a = 0.2, v = 0.2, t = 0.1)
movej(p[0.45681620683066, 0.0618774175805063, 0.417452774628336, -1.192, 0.952, -1.048], a = 0.2, v = 0.2, t = 0.1)
movej(p[0.456826646502471, 0.0618771874996739, 0.417449394042695, -1.192, 0.952, -1.048], a = 0.2, v = 0.2, t = 0.1)
movej(p[0.456834192795913, 0.0618782144918304, 0.417447543640739, -1.192, 0.952, -1.048], a = 0.2, v = 0.2, t = 0.1)
movej(p[0.45683901478762, 0.0618809984011096, 0.417446961163181, -1.192, 0.952, -1.048], a = 0.2, v = 0.2, t = 0.1)
movej(p[0.456842523310257, 0.0618846089175616, 0.417447946549324, -1.192, 0.952, -1.048], a = 0.2, v = 0.2, t = 0.1)
movej(p[0.45684546213994, 0.061887154696721, 0.417448081595868, -1.192, 0.952, -1.048], a = 0.2, v = 0.2, t = 0.1)
movej(p[0.456846939821658, 0.061887796232391, 0.417446577299447, -1.192, 0.952, -1.048], a = 0.2, v = 0.2, t = 0.1)
movej(p[0.456846229463753, 0.0618863685637762, 0.417443903694582, -1.192, 0.952, -1.048], a = 0.2, v = 0.2, t = 0.1)
movej(p[0.456843684597503, 0.0618832896573979, 0.417440590238187, -1.192, 0.952, -1.048], a = 0.2, v = 0.2, t = 0.1)
movej(p[0.456839499059776, 0.0618775490792386, 0.417436642530708, -1.192, 0.952, -1.048], a = 0.2, v = 0.2, t = 0.1)
movej(p[0.456832594340178, 0.0618708228537813, 0.417431517442087, -1.192, 0.952, -1.048], a = 0.2, v = 0.2, t = 0.1)
movej(p[0.456821824269875, 0.0618634408251818, 0.417428470343399, -1.192, 0.952, -1.048], a = 0.2, v = 0.2, t = 0.1)
movej(p[0.456807355133238, 0.0618560160271684, 0.417430420125043, -1.192, 0.952, -1.048], a = 0.2, v = 0.2, t = 0.1)
movej(p[0.456792276431577, 0.0618493918293967, 0.417438000331246, -1.192, 0.952, -1.048], a = 0.2, v = 0.2, t = 0.1)
movej(p[0.456778750209078, 0.0618439579256201, 0.41744806906104, -1.192, 0.952, -1.048], a = 0.2, v = 0.2, t = 0.1)
movej(p[0.456767087675154, 0.0618396615752092, 0.417458747395817, -1.192, 0.952, -1.048], a = 0.2, v = 0.2, t = 0.1)
movej(p[0.456756264213031, 0.0618341514326565, 0.417470191219423, -1.192, 0.952, -1.048], a = 0.2, v = 0.2, t = 0.1)
movej(p[0.456744365719501, 0.0618272015297468, 0.417483236143772, -1.192, 0.952, -1.048], a = 0.2, v = 0.2, t = 0.1)
movej(p[0.456730211611441, 0.061818730788907, 0.41749831999065, -1.192, 0.952, -1.048], a = 0.2, v = 0.2, t = 0.1)
movej(p[0.456714387558779, 0.0618097799378901, 0.417513738842372, -1.192, 0.952, -1.048], a = 0.2, v = 0.2, t = 0.1)
movej(p[0.456698297361155, 0.0618016141446071, 0.41752855091142, -1.192, 0.952, -1.048], a = 0.2, v = 0.2, t = 0.1)
movej(p[0.45668372059036, 0.0617951359390106, 0.41754215291434, -1.192, 0.952, -1.048], a = 0.2, v = 0.2, t = 0.1)
movej(p[0.456670779074142, 0.0617900952849022, 0.41755491271646, -1.192, 0.952, -1.048], a = 0.2, v = 0.2, t = 0.1)
movej(p[0.456661355643215, 0.0617873819220716, 0.417565655472424, -1.192, 0.952, -1.048], a = 0.2, v = 0.2, t = 0.1)
movej(p[0.456657298908233, 0.061787486783915, 0.417574037442436, -1.192, 0.952, -1.048], a = 0.2, v = 0.2, t = 0.1)
movej(p[0.456659757852053, 0.0617899392741785, 0.417580815226499, -1.192, 0.952, -1.048], a = 0.2, v = 0.2, t = 0.1)
movej(p[0.456667855634546, 0.0617933252218667, 0.417587119174463, -1.192, 0.952, -1.048], a = 0.2, v = 0.2, t = 0.1)
movej(p[0.4566798726829, 0.0617965725593164, 0.417592621807683, -1.192, 0.952, -1.048], a = 0.2, v = 0.2, t = 0.1)
movej(p[0.456693868698979, 0.0617990391066721, 0.417596872080504, -1.192, 0.952, -1.048], a = 0.2, v = 0.2, t = 0.1)
movej(p[0.456708737747201, 0.0618009417661984, 0.417598913197288, -1.192, 0.952, -1.048], a = 0.2, v = 0.2, t = 0.1)
